ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	LEXSTATIDS	ALIGNMENT
296	31_bone	bone	Xifang	Xifang Hlai	ɣɯk7	ɣɯk7	ɣ ɯ k *7/⁵²	hlai1239	1394	19.30	109.24		3 7 1 8	AXLT	GIK3	8	8.G.C 8.I.V 8.K.c 8.3.T	1.6 3.0 1.1 1.0	ɣɯk*7/⁵²	0	103	105	ɣ ɯ - k *7/⁵²
297	31_bone	bone	Baisha	Baisha Hlai	fɯk8	fɯk8	f ɯ k *8/⁵³	hlai1239	1394	18.65	108.72		3 7 1 8	AXLT	BIK3	1	1.B.C 1.I.V 1.K.c 1.3.T	1.6 3.0 1.1 1.0	fɯk*8/⁵³	0	103	103	f ɯ - k *8/⁵³
298	31_bone	bone	Yuanmen	Yuanmen Hlai	fɯɁ8	fɯɁ8	f ɯ ʔ *8/⁵³	hlai1239	1394	19.11	109.54		3 7 1 8	AXLT	BIH3	9	9.B.C 9.I.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	fɯʔ*8/⁵³	0	104	103	f ɯ - ʔ *8/⁵³
299	31_bone	bone	Heitu	Heitu Hlai	rɯ:Ɂ7	rɯ:Ɂ7	r ɯː ʔ *7/⁵²	hlai1239	1394	19.51	108.94		5 7 1 8	AXLT	RIH3	5	5.R.C 5.I.V 5.H.c 5.3.T	1.6 3.0 1.1 1.0	rɯːʔ*7/⁵²	0	105	104	r ɯː ʔ *7/⁵²
300	31_bone	bone	Baoding	Baoding Hlai	vɯ:k7	vɯ:k7	v ɯː k *7/⁵²	hlai1239	1394	18.77	110.45		3 7 1 8	AXLT	BIK3	3	3.B.C 3.I.V 3.K.c 3.3.T	1.6 3.0 1.1 1.0	vɯːk*7/⁵²	0	103	103	v ɯː - k *7/⁵²
301	31_bone	bone	Zhongsha	Zhongsha Hlai	rɯ:7	rɯ:7	r ɯː *7/⁵²	hlai1239	1394	15.83	114.33		5 7 8	AXT	RI3	10	10.R.C 10.I.V 10.3.T	1.6 3.0 1.0	rɯː*7/⁵²	0	105	104	r ɯː - *7/⁵²
302	31_bone	bone	Tongzha	Tongzha Hlai	fɯ:Ɂ8	fɯ:Ɂ8	f ɯː ʔ *8/⁵³	hlai1239	1394	18.88	109.67		3 7 1 8	AXLT	BIH3	7	7.B.C 7.I.V 7.H.c 7.3.T	1.6 3.0 1.1 1.0	fɯːʔ*8/⁵³	0	104	103	f ɯː - ʔ *8/⁵³
303	31_bone	bone	Qiandui	Quiandui Hlai	fɯaɁ8	fɯaɁ8	f ɯ a ʔ *8/⁵³	hlai1239	1394	18.91	110.04		3 7 7 1 8	AXYLT	BIAH3	6	6.B.C 6.I.V 6.A.V 6.H.c 6.3.T	1.6 3.0 3.0 1.1 1.0	fɯaʔ*8/⁵³	0	104	103	f ɯ a ʔ *8/⁵³
304	31_bone	bone	Baocheng	Baocheng Hlai	fɯ:Ɂ8	fɯ:Ɂ8	f ɯː ʔ *8/⁵³	hlai1239	1394	18.64	109.70		3 7 1 8	AXLT	BIH3	2	2.B.C 2.I.V 2.H.c 2.3.T	1.6 3.0 1.1 1.0	fɯːʔ*8/⁵³	0	104	103	f ɯː - ʔ *8/⁵³
305	31_bone	bone	Gelong	Gelong	vɯək4	vɯək4	v ɯ ə k *4/⁴		1394	19.10	108.65		3 7 7 1 8	AXYLT	BIEK6	4	4.B.C 4.I.V 4.E.V 4.K.c 4.6.T	1.6 3.0 3.0 1.1 1.0	vɯək*4/⁴	0	103	103	v ɯ ə k *4/⁴
499	51_breast	breast	Xifang	Xifang Hlai	tsei1	tsei1	ts ei *1/¹	hlai1239	1402	19.30	109.24		2 7 8	AXT	CE6	8	8.C.C 8.E.V 8.6.T	1.6 3.0 1.0	tsei*1/¹	0	114	114	ts ei *1/¹
500	51_breast	breast	Baisha	Baisha Hlai	tsi3	tsi3	ts i *3/³	hlai1239	1402	18.65	108.72		2 7 8	AXT	CI6	1	1.C.C 1.I.V 1.6.T	1.6 3.0 1.0	tsi*3/³	0	114	114	ts i *3/³
501	51_breast	breast	Yuanmen	Yuanmen Hlai	ti3	ti3	t i *3/³	hlai1239	1402	19.11	109.54		1 7 8	AXT	TI6	9	9.T.C 9.I.V 9.6.T	1.6 3.0 1.0	ti*3/³	0	114	114	t i *3/³
502	51_breast	breast	Heitu	Heitu Hlai	tsi2	tsi2	ts i *2/²	hlai1239	1402	19.51	108.94		2 7 8	AXT	CI6	5	5.C.C 5.I.V 5.6.T	1.6 3.0 1.0	tsi*2/²	0	114	114	ts i *2/²
503	51_breast	breast	Baoding	Baoding Hlai	tsei1	tsei1	ts ei *1/¹	hlai1239	1402	18.77	110.45		2 7 8	AXT	CE6	3	3.C.C 3.E.V 3.6.T	1.6 3.0 1.0	tsei*1/¹	0	114	114	ts ei *1/¹
504	51_breast	breast	Zhongsha	Zhongsha Hlai	tsi2	tsi2	ts i *2/²	hlai1239	1402	15.83	114.33		2 7 8	AXT	CI6	10	10.C.C 10.I.V 10.6.T	1.6 3.0 1.0	tsi*2/²	0	114	114	ts i *2/²
505	51_breast	breast	Tongzha	Tongzha Hlai	tsi5	tsi5	ts i *5/⁵	hlai1239	1402	18.88	109.67		2 7 8	AXT	CI6	7	7.C.C 7.I.V 7.6.T	1.6 3.0 1.0	tsi*5/⁵	0	114	114	ts i *5/⁵
506	51_breast	breast	Qiandui	Quiandui Hlai	tsi5	tsi5	ts i *5/⁵	hlai1239	1402	18.91	110.04		2 7 8	AXT	CI6	6	6.C.C 6.I.V 6.6.T	1.6 3.0 1.0	tsi*5/⁵	0	114	114	ts i *5/⁵
507	51_breast	breast	Baocheng	Baocheng Hlai	tsi5	tsi5	ts i *5/⁵	hlai1239	1402	18.64	109.70		2 7 8	AXT	CI6	2	2.C.C 2.I.V 2.6.T	1.6 3.0 1.0	tsi*5/⁵	0	114	114	ts i *5/⁵
508	51_breast	breast	Gelong	Gelong	tsɛi1	tsɛi1	ts ɛi *1/¹		1402	19.10	108.65		2 7 8	AXT	CE6	4	4.C.C 4.E.V 4.6.T	1.6 3.0 1.0	tsɛi*1/¹	0	114	114	ts ɛi *1/¹
819	84_burn	burn	Xifang	Xifang Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	19.30	109.24		2 7 8	AXT	CY6	8	8.C.C 8.Y.V 8.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
820	84_burn	burn	Baisha	Baisha Hlai	tshoi3	tshoi3	tsʰ oi *3/³	hlai1239	2102	18.65	108.72		2 7 8	AXT	CU6	1	1.C.C 1.U.V 1.6.T	1.6 3.0 1.0	tsʰoi*3/³	0	125	125	tsʰ oi *3/³
821	84_burn	burn	Yuanmen	Yuanmen Hlai	tshou3	tshou3	tsʰ ou *3/³	hlai1239	2102	19.11	109.54		2 7 8	AXT	CU6	9	9.C.C 9.U.V 9.6.T	1.6 3.0 1.0	tsʰou*3/³	0	125	125	tsʰ ou *3/³
822	84_burn	burn	Heitu	Heitu Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	19.51	108.94		2 7 8	AXT	CY6	5	5.C.C 5.Y.V 5.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
823	84_burn	burn	Baoding	Baoding Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	18.77	110.45		2 7 8	AXT	CY6	3	3.C.C 3.Y.V 3.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
824	84_burn	burn	Zhongsha	Zhongsha Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	15.83	114.33		2 7 8	AXT	CY6	10	10.C.C 10.Y.V 10.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
825	84_burn	burn	Tongzha	Tongzha Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	18.88	109.67		2 7 8	AXT	CY6	7	7.C.C 7.Y.V 7.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
826	84_burn	burn	Qiandui	Quiandui Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	18.91	110.04		2 7 8	AXT	CY6	6	6.C.C 6.Y.V 6.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
827	84_burn	burn	Baocheng	Baocheng Hlai	tshui3	tshui3	tsʰ ui *3/³	hlai1239	2102	18.64	109.70		2 7 8	AXT	CY6	2	2.C.C 2.Y.V 2.6.T	1.6 3.0 1.0	tsʰui*3/³	0	125	125	tsʰ ui *3/³
828	84_burn	burn	Gelong	Gelong	tshɔi3	tshɔi3	tsʰ ɔi *3/³		2102	19.10	108.65		2 7 8	AXT	CU6	4	4.C.C 4.U.V 4.6.T	1.6 3.0 1.0	tsʰɔi*3/³	0	125	125	tsʰ ɔi *3/³
438	45_claw	claw	Xifang	Xifang Hlai	lip7	lip7	l i p *7/⁵²	hlai1239	72	19.30	109.24		5 7 1 8	AXLT	LIP3	8	8.L.C 8.I.V 8.P.c 8.3.T	1.6 3.0 1.1 1.0	lip*7/⁵²	0	136	136	l i p *7/⁵²
439	45_claw	claw	Baisha	Baisha Hlai	lip8	lip8	l i p *8/⁵³	hlai1239	72	18.65	108.72		5 7 1 8	AXLT	LIP3	1	1.L.C 1.I.V 1.P.c 1.3.T	1.6 3.0 1.1 1.0	lip*8/⁵³	0	136	136	l i p *8/⁵³
440	45_claw	claw	Yuanmen	Yuanmen Hlai	lip8	lip8	l i p *8/⁵³	hlai1239	72	19.11	109.54		5 7 1 8	AXLT	LIP3	9	9.L.C 9.I.V 9.P.c 9.3.T	1.6 3.0 1.1 1.0	lip*8/⁵³	0	136	136	l i p *8/⁵³
441	45_claw	claw	Heitu	Heitu Hlai	li:p7	li:p7	l iː p *7/⁵²	hlai1239	72	19.51	108.94		5 7 1 8	AXLT	LIP3	5	5.L.C 5.I.V 5.P.c 5.3.T	1.6 3.0 1.1 1.0	liːp*7/⁵²	0	136	136	l iː p *7/⁵²
442	45_claw	claw	Baoding	Baoding Hlai	li:p7	li:p7	l iː p *7/⁵²	hlai1239	72	18.77	110.45		5 7 1 8	AXLT	LIP3	3	3.L.C 3.I.V 3.P.c 3.3.T	1.6 3.0 1.1 1.0	liːp*7/⁵²	0	136	136	l iː p *7/⁵²
443	45_claw	claw	Zhongsha	Zhongsha Hlai	li:p7	li:p7	l iː p *7/⁵²	hlai1239	72	15.83	114.33		5 7 1 8	AXLT	LIP3	10	10.L.C 10.I.V 10.P.c 10.3.T	1.6 3.0 1.1 1.0	liːp*7/⁵²	0	136	136	l iː p *7/⁵²
444	45_claw	claw	Tongzha	Tongzha Hlai	li:p7	li:p7	l iː p *7/⁵²	hlai1239	72	18.88	109.67		5 7 1 8	AXLT	LIP3	7	7.L.C 7.I.V 7.P.c 7.3.T	1.6 3.0 1.1 1.0	liːp*7/⁵²	0	136	136	l iː p *7/⁵²
445	45_claw	claw	Qiandui	Quiandui Hlai	li:p8	li:p8	l iː p *8/⁵³	hlai1239	72	18.91	110.04		5 7 1 8	AXLT	LIP3	6	6.L.C 6.I.V 6.P.c 6.3.T	1.6 3.0 1.1 1.0	liːp*8/⁵³	0	136	136	l iː p *8/⁵³
446	45_claw	claw	Baocheng	Baocheng Hlai	li:p7	li:p7	l iː p *7/⁵²	hlai1239	72	18.64	109.70		5 7 1 8	AXLT	LIP3	2	2.L.C 2.I.V 2.P.c 2.3.T	1.6 3.0 1.1 1.0	liːp*7/⁵²	0	136	136	l iː p *7/⁵²
447	45_claw	claw	Gelong	Gelong	lip2	lip2	l i p *2/²		72	19.10	108.65		5 7 1 8	AXLT	LIP6	4	4.L.C 4.I.V 4.P.c 4.6.T	1.6 3.0 1.1 1.0	lip*2/²	0	136	136	l i p *2/²
785	80_cloud	cloud	Xifang	Xifang Hlai	fa3 // dɯ2	fa3	f a *3/³	hlai1239	1489	19.30	109.24		3 7 8	AXT	BA6	8	8.B.C 8.A.V 8.6.T	1.6 3.0 1.0	fa*3/³	0	147	147	f a - *3/³
786	80_cloud	cloud	Xifang	Xifang Hlai	fa3 // dɯ2	dɯ2	d ɯ *2/²	hlai1239	1489	19.30	109.24		1 7 8	AXT	TI6	8	8.T.C 8.I.V 8.6.T	1.6 3.0 1.0	dɯ*2/²	0	149	151	d ɯ - *2/²
787	80_cloud	cloud	Baisha	Baisha Hlai	fa3 // deɁ7	fa3	f a *3/³	hlai1239	1489	18.65	108.72		3 7 8	AXT	BA6	1	1.B.C 1.A.V 1.6.T	1.6 3.0 1.0	fa*3/³	0	147	147	f a - *3/³
788	80_cloud	cloud	Baisha	Baisha Hlai	fa3 // deɁ7	deɁ7	d e ʔ *7/⁵²	hlai1239	1489	18.65	108.72		1 7 1 8	AXLT	TEH3	1	1.T.C 1.E.V 1.H.c 1.3.T	1.6 3.0 1.1 1.0	deʔ*7/⁵²	0	148	149	d - e ʔ *7/⁵²
789	80_cloud	cloud	Yuanmen	Yuanmen Hlai	fha3 // diaɁ7	fha3	fʰ a *3/³	hlai1239	1489	19.11	109.54		3 7 8	AXT	BA6	9	9.B.C 9.A.V 9.6.T	1.6 3.0 1.0	fʰa*3/³	0	147	147	fʰ a - *3/³
790	80_cloud	cloud	Yuanmen	Yuanmen Hlai	fha3 // diaɁ7	diaɁ7	d i/j a ʔ *7/⁵²	hlai1239	1489	19.11	109.54		1 6 7 1 8	ACXLT	TJAH3	9	9.T.C 9.J.C 9.A.V 9.H.c 9.3.T	1.6 1.2 3.0 1.1 1.0	di/jaʔ*7/⁵²	0	148	149	d i/j a ʔ *7/⁵²
791	80_cloud	cloud	Baoding	Baoding Hlai	fa3 // de:k7	fa3	f a *3/³	hlai1239	1489	18.77	110.45		3 7 8	AXT	BA6	3	3.B.C 3.A.V 3.6.T	1.6 3.0 1.0	fa*3/³	0	147	147	f a - *3/³
792	80_cloud	cloud	Baoding	Baoding Hlai	fa3 // de:k7	de:k7	d eː k *7/⁵²	hlai1239	1489	18.77	110.45		1 7 1 8	AXLT	TEK3	3	3.T.C 3.E.V 3.K.c 3.3.T	1.6 3.0 1.1 1.0	deːk*7/⁵²	0	149	149	d eː k *7/⁵²
793	80_cloud	cloud	Zhongsha	Zhongsha Hlai	fa3 // ze:Ɂ7	fa3	f a *3/³	hlai1239	1489	15.83	114.33		3 7 8	AXT	BA6	10	10.B.C 10.A.V 10.6.T	1.6 3.0 1.0	fa*3/³	0	147	147	f a - *3/³
794	80_cloud	cloud	Zhongsha	Zhongsha Hlai	fa3 // ze:Ɂ7	ze:Ɂ7	z eː ʔ *7/⁵²	hlai1239	1489	15.83	114.33		3 7 1 8	AXLT	SEH3	10	10.S.C 10.E.V 10.H.c 10.3.T	1.6 3.0 1.1 1.0	zeːʔ*7/⁵²	0	148	150	z - eː ʔ *7/⁵²
795	80_cloud	cloud	Tongzha	Tongzha Hlai	fa3 // fe:Ɂ7	fa3	f a *3/³	hlai1239	1489	18.88	109.67		3 7 8	AXT	BA6	7	7.B.C 7.A.V 7.6.T	1.6 3.0 1.0	fa*3/³	0	147	147	f a - *3/³
796	80_cloud	cloud	Tongzha	Tongzha Hlai	fa3 // fe:Ɂ7	fe:Ɂ7	f eː ʔ *7/⁵²	hlai1239	1489	18.88	109.67		3 7 1 8	AXLT	BEH3	7	7.B.C 7.E.V 7.H.c 7.3.T	1.6 3.0 1.1 1.0	feːʔ*7/⁵²	0	147	150	f eː ʔ *7/⁵²
797	80_cloud	cloud	Gelong	Gelong	vən1	vən1	v ə n *1/¹		1489	19.10	108.65		3 7 4 8	AXLT	BEN6	4	4.B.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	vən*1/¹	0	147	148	v ə n *1/¹
929	94_cold	cold	Xifang	Xifang Hlai	kha:i2	kha:i2	kʰ aːi *2/²	hlai1239	1287	19.30	109.24		1 7 8	AXT	KA6	8	8.K.C 8.A.V 8.6.T	1.6 3.0 1.0	kʰaːi*2/²	0	161	161	kʰ - aːi *2/²
930	94_cold	cold	Baisha	Baisha Hlai	kha:i2	kha:i2	kʰ aːi *2/²	hlai1239	1287	18.65	108.72		1 7 8	AXT	KA6	1	1.K.C 1.A.V 1.6.T	1.6 3.0 1.0	kʰaːi*2/²	0	161	161	kʰ - aːi *2/²
931	94_cold	cold	Yuanmen	Yuanmen Hlai	khuai5	khuai5	kʰ u/w ai *5/⁵	hlai1239	1287	19.11	109.54		1 6 7 8	ACXT	KWA6	9	9.K.C 9.W.C 9.A.V 9.6.T	1.6 1.2 3.0 1.0	kʰu/wai*5/⁵	0	161	161	kʰ u/w ai *5/⁵
932	94_cold	cold	Heitu	Heitu Hlai	khai2	khai2	kʰ ai *2/²	hlai1239	1287	19.51	108.94		1 7 8	AXT	KA6	5	5.K.C 5.A.V 5.6.T	1.6 3.0 1.0	kʰai*2/²	0	161	161	kʰ - ai *2/²
933	94_cold	cold	Baoding	Baoding Hlai	kha:i2	kha:i2	kʰ aːi *2/²	hlai1239	1287	18.77	110.45		1 7 8	AXT	KA6	3	3.K.C 3.A.V 3.6.T	1.6 3.0 1.0	kʰaːi*2/²	0	161	161	kʰ - aːi *2/²
934	94_cold	cold	Zhongsha	Zhongsha Hlai	kha:i2	kha:i2	kʰ aːi *2/²	hlai1239	1287	15.83	114.33		1 7 8	AXT	KA6	10	10.K.C 10.A.V 10.6.T	1.6 3.0 1.0	kʰaːi*2/²	0	161	161	kʰ - aːi *2/²
935	94_cold	cold	Tongzha	Tongzha Hlai	kha:i5	kha:i5	kʰ aːi *5/⁵	hlai1239	1287	18.88	109.67		1 7 8	AXT	KA6	7	7.K.C 7.A.V 7.6.T	1.6 3.0 1.0	kʰaːi*5/⁵	0	161	161	kʰ - aːi *5/⁵
936	94_cold	cold	Qiandui	Quiandui Hlai	kha:i5	kha:i5	kʰ aːi *5/⁵	hlai1239	1287	18.91	110.04		1 7 8	AXT	KA6	6	6.K.C 6.A.V 6.6.T	1.6 3.0 1.0	kʰaːi*5/⁵	0	161	161	kʰ - aːi *5/⁵
937	94_cold	cold	Baocheng	Baocheng Hlai	kha:i5	kha:i5	kʰ aːi *5/⁵	hlai1239	1287	18.64	109.70		1 7 8	AXT	KA6	2	2.K.C 2.A.V 2.6.T	1.6 3.0 1.0	kʰaːi*5/⁵	0	161	161	kʰ - aːi *5/⁵
938	94_cold	cold	Gelong	Gelong	duŋ2 lhan4	duŋ2_lhan4	d u ŋ *2/² + lh/l̥ a n *4/⁴		1287	19.10	108.65		1 7 4 8 9 5 7 4 8	AXLT_AXLT	TYN6_LAN6	4	4.T.C 4.Y.V 4.N.c 4.6.T 4._._ 4.L.C 4.A.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	duŋ*2/²+lh/l̥an*4/⁴	0	162 163	162 163	d u ŋ *2/² + lh/l̥ a n *4/⁴
646	66_come	come	Xifang	Xifang Hlai	pɯŋ1	pɯŋ1	p ɯ ŋ *1/¹	hlai1239	1446	19.30	109.24		1 7 4 8	AXLT	PIN6	8	8.P.C 8.I.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	pɯŋ*1/¹	0	173	174	p ɯ ŋ *1/¹
647	66_come	come	Baisha	Baisha Hlai	phə1 // nen3	phə1	pʰ ə *1/¹	hlai1239	1446	18.65	108.72		1 7 8	AXT	PE6	1	1.P.C 1.E.V 1.6.T	1.6 3.0 1.0	pʰə*1/¹	0	173	173	pʰ ə - *1/¹
648	66_come	come	Baisha	Baisha Hlai	phə1 // nen3	nen3	n e n *3/³	hlai1239	1446	18.65	108.72		4 7 4 8	AXLT	NEN6	1	1.N.C 1.E.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	nen*3/³	1	175	175	n e n *3/³
649	66_come	come	Yuanmen	Yuanmen Hlai	pheɯɁ7 // kɯ3 ni5	pheɯɁ7	pʰ eɯ ʔ *7/⁵²	hlai1239	1446	19.11	109.54		1 7 1 8	AXLT	PEH3	9	9.P.C 9.E.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	pʰeɯʔ*7/⁵²	0	173	173	pʰ eɯ ʔ *7/⁵²
650	66_come	come	Yuanmen	Yuanmen Hlai	pheɯɁ7 // kɯ3 ni5	kɯ3_ni5	k ɯ *3/³ + n i *5/⁵	hlai1239	1446	19.11	109.54		1 7 8 9 4 7 8	AXT_AXT	KI6_NI6	9	9.K.C 9.I.V 9.6.T 9._._ 9.N.C 9.I.V 9.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kɯ*3/³+ni*5/⁵	0	176 175	176 175	k ɯ *3/³ + n i - *5/⁵
651	66_come	come	Heitu	Heitu Hlai	mɯ:n1	mɯ:n1	m ɯː n *1/¹	hlai1239	1446	19.51	108.94		4 7 4 8	AXLT	MIN6	5	5.M.C 5.I.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	mɯːn*1/¹	0	174	174	m ɯː n *1/¹
652	66_come	come	Baoding	Baoding Hlai	pɯ:n1	pɯ:n1	p ɯː n *1/¹	hlai1239	1446	18.77	110.45		1 7 4 8	AXLT	PIN6	3	3.P.C 3.I.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	pɯːn*1/¹	0	173	174	p ɯː n *1/¹
653	66_come	come	Zhongsha	Zhongsha Hlai	pɯ:n1	pɯ:n1	p ɯː n *1/¹	hlai1239	1446	15.83	114.33		1 7 4 8	AXLT	PIN6	10	10.P.C 10.I.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	pɯːn*1/¹	0	173	174	p ɯː n *1/¹
654	66_come	come	Tongzha	Tongzha Hlai	pɯ:n4	pɯ:n4	p ɯː n *4/⁴	hlai1239	1446	18.88	109.67		1 7 4 8	AXLT	PIN6	7	7.P.C 7.I.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	pɯːn*4/⁴	0	173	174	p ɯː n *4/⁴
655	66_come	come	Qiandui	Quiandui Hlai	phɯ:n4	phɯ:n4	pʰ ɯː n *4/⁴	hlai1239	1446	18.91	110.04		1 7 4 8	AXLT	PIN6	6	6.P.C 6.I.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	pʰɯːn*4/⁴	0	173	174	pʰ ɯː n *4/⁴
656	66_come	come	Baocheng	Baocheng Hlai	pɯ:n4	pɯ:n4	p ɯː n *4/⁴	hlai1239	1446	18.64	109.70		1 7 4 8	AXLT	PIN6	2	2.P.C 2.I.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	pɯːn*4/⁴	0	173	174	p ɯː n *4/⁴
657	66_come	come	Gelong	Gelong	bɘn4	bɘn4	b ɘ/ə n *4/⁴		1446	19.10	108.65		1 7 4 8	AXLT	PEN6	4	4.P.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	bɘ/ən*4/⁴	0	173	174	b ɘ/ə n *4/⁴
596	61_die	die	Xifang	Xifang Hlai	hɔk7	hɔk7	h ɔ k *7/⁵²	hlai1239	1494	19.30	109.24		3 7 1 8	AXLT	HUK3	8	8.H.C 8.U.V 8.K.c 8.3.T	1.6 3.0 1.1 1.0	hɔk*7/⁵²	0	190	190	h ɔ k *7/⁵²
597	61_die	die	Baisha	Baisha Hlai	ɬa:u2	ɬa:u2	ɬ aːu *2/²	hlai1239	1494	18.65	108.72		5 7 8	AXT	LA6	1	1.L.C 1.A.V 1.6.T	1.6 3.0 1.0	ɬaːu*2/²	0	187	187	ɬ aːu *2/²
598	61_die	die	Yuanmen	Yuanmen Hlai	zui6	zui6	z ui *6/⁵¹	hlai1239	1494	19.11	109.54		3 7 8	AXT	SY3	9	9.S.C 9.Y.V 9.3.T	1.6 3.0 1.0	zui*6/⁵¹	0	191	191	z ui *6/⁵¹
599	61_die	die	Heitu	Heitu Hlai	da:u2	da:u2	d aːu *2/²	hlai1239	1494	19.51	108.94		1 7 8	AXT	TA6	5	5.T.C 5.A.V 5.6.T	1.6 3.0 1.0	daːu*2/²	0	189	187	d aːu *2/²
600	61_die	die	Baoding	Baoding Hlai	ɬa:u2	ɬa:u2	ɬ aːu *2/²	hlai1239	1494	18.77	110.45		5 7 8	AXT	LA6	3	3.L.C 3.A.V 3.6.T	1.6 3.0 1.0	ɬaːu*2/²	0	187	187	ɬ aːu *2/²
601	61_die	die	Zhongsha	Zhongsha Hlai	ɬa:u2	ɬa:u2	ɬ aːu *2/²	hlai1239	1494	15.83	114.33		5 7 8	AXT	LA6	10	10.L.C 10.A.V 10.6.T	1.6 3.0 1.0	ɬaːu*2/²	0	187	187	ɬ aːu *2/²
602	61_die	die	Tongzha	Tongzha Hlai	ɬu:i4	ɬu:i4	ɬ uːi *4/⁴	hlai1239	1494	18.88	109.67		5 7 8	AXT	LY6	7	7.L.C 7.Y.V 7.6.T	1.6 3.0 1.0	ɬuːi*4/⁴	0	187	188	ɬ uːi *4/⁴
603	61_die	die	Qiandui	Quiandui Hlai	ɬu:i4	ɬu:i4	ɬ uːi *4/⁴	hlai1239	1494	18.91	110.04		5 7 8	AXT	LY6	6	6.L.C 6.Y.V 6.6.T	1.6 3.0 1.0	ɬuːi*4/⁴	0	187	188	ɬ uːi *4/⁴
604	61_die	die	Baocheng	Baocheng Hlai	ɬu:i4	ɬu:i4	ɬ uːi *4/⁴	hlai1239	1494	18.64	109.70		5 7 8	AXT	LY6	2	2.L.C 2.Y.V 2.6.T	1.6 3.0 1.0	ɬuːi*4/⁴	0	187	188	ɬ uːi *4/⁴
605	61_die	die	Gelong	Gelong	tshɔt2	tshɔt2	tsʰ ɔ t *2/²		1494	19.10	108.65		2 7 1 8	AXLT	CUT6	4	4.C.C 4.U.V 4.T.c 4.6.T	1.6 3.0 1.1 1.0	tsʰɔt*2/²	0	188	189	tsʰ ɔ t *2/²
204	21_dog	dog	Xifang	Xifang Hlai	pa1	pa1	p a *1/¹	hlai1239	2009	19.30	109.24		1 7 8	AXT	PA6	8	8.P.C 8.A.V 8.6.T	1.6 3.0 1.0	pa*1/¹	0	198	198	p a *1/¹
205	21_dog	dog	Baisha	Baisha Hlai	pa1	pa1	p a *1/¹	hlai1239	2009	18.65	108.72		1 7 8	AXT	PA6	1	1.P.C 1.A.V 1.6.T	1.6 3.0 1.0	pa*1/¹	0	198	198	p a *1/¹
206	21_dog	dog	Yuanmen	Yuanmen Hlai	pa4	pa4	p a *4/⁴	hlai1239	2009	19.11	109.54		1 7 8	AXT	PA6	9	9.P.C 9.A.V 9.6.T	1.6 3.0 1.0	pa*4/⁴	0	198	198	p a *4/⁴
207	21_dog	dog	Heitu	Heitu Hlai	ma1	ma1	m a *1/¹	hlai1239	2009	19.51	108.94		4 7 8	AXT	MA6	5	5.M.C 5.A.V 5.6.T	1.6 3.0 1.0	ma*1/¹	0	200	198	m a *1/¹
208	21_dog	dog	Baoding	Baoding Hlai	pa1	pa1	p a *1/¹	hlai1239	2009	18.77	110.45		1 7 8	AXT	PA6	3	3.P.C 3.A.V 3.6.T	1.6 3.0 1.0	pa*1/¹	0	198	198	p a *1/¹
209	21_dog	dog	Zhongsha	Zhongsha Hlai	pa1	pa1	p a *1/¹	hlai1239	2009	15.83	114.33		1 7 8	AXT	PA6	10	10.P.C 10.A.V 10.6.T	1.6 3.0 1.0	pa*1/¹	0	198	198	p a *1/¹
210	21_dog	dog	Tongzha	Tongzha Hlai	pa4	pa4	p a *4/⁴	hlai1239	2009	18.88	109.67		1 7 8	AXT	PA6	7	7.P.C 7.A.V 7.6.T	1.6 3.0 1.0	pa*4/⁴	0	198	198	p a *4/⁴
